id;Date_creation;adresse_siege;site_web;telephone;email
3133;01/01/2006;Parc Technopolis, Bat. Gamma 3 Avenue du Canada 91974 Les Ulis;http://www.orolia.com;+33 (0)1.64.53.39.80;marcom@orolia.com
3134;01/01/2003;839 Chemin du Pey de Gallin 83170 Brignoles;http://www.a2s2.fr;0494720894;contact@a2s2.fr
3135;01/01/2004;73 Allee de la Clairiere 91190 Gif-sur-Yvette;http://www.accuwatt.fr/;0169331040;info@accuwatt.fr
3136;01/08/2011;Via Tosco Romagnola, 136 Pontedera 56025 Pisa;http://www.alleantia.com;050 9911933;info@alleantia.com
3137;01/01/2010;120 boulevard Camelinat 92240 Malakoff;http://www.fabulousbrands.eu;+33 1 83 62 32 44;contact@fabulousbrands.eu / cedric.segal@fabulousbrands.eu
3138;13/04/2004;Pole Pixel 26 rue Emile Decorps 69100  Villeurbanne;http://www.lasotel.fr;04 27 46 00 00;contact@lasotel.fr
3139;01/10/2006;15 Route de Nantes Immeuble Mogador 56860  Sene;http://www.manifone.com;01 72 89 81 59;contact@manifone.com
3140;01/10/2008;5, rue Henri Desbrueres 91000 Evry;http://www.global-bioenergies.com;+(33) 1 64 98 20 50;invest@global-bioenergies.com
3141;01/09/2004;12 rue de Penthievre 75008 Paris;http://www.wengo.fr/;01 70 38 39 50;partners@wengo.com
3142;01/04/2010;130, Boulevard de Verdun 92400  Courbevoie;http://www.jibtel.com;;
3143;01/01/2007;Frogner Oslo Karenslyst alle 8 B0278 Karenslyst;http://www.moveabout.net/;(+47) 815 69 966;info@moveabout.no 
3144;21/09/2005;70, quai du Havre 76000 Rouen ;http://www.eco-logis-innovation.com;02 35 88 60 82;contact@eco-logis-innovation.com
3145;13/01/2010;40, Boulevard du General Leclerc 92200 Neuilly Sur Seine;http://www.apila.fr/;01 55 43 75 56;contact@apila.fr
3146;01/01/2005;694 Avenue Doct Maurice Donat 6250  Mougins;http://www.3roam.com;0033 492 98 83 62;info@3roam.com
3147;29/10/2008;Heliopolis Batiment C - 3 Allee des Maraichers Heliopoli 13013 Marseille 13;http://www.capsum.net;+33 (0)4 91 21 02 90 ;sebastien.bardon@capsum.eu
3148;01/01/2011;Kristiansand Kjevik Airport 4657 Kjevik;http://www.flynonstop.no/;38 60 20 15;support@flynonstop.no
3149;01/01/2002;11, Avenue Albert Einstein 69100 Villeurbanne;http://www.robopolis.com;04 37 44 02 86;contact@robopolis.com
3150;01/01/2014;-- -;https://www.u2guide.com/ ;-;info@u2guide.com 
3151;01/01/2015; 7 Rue des Reculettes 75013  Paris;http://www.planet-ride.com/ ;00 33 (0)7 83 12 52 43 ;contact@planet-ride.com 
3152;01/01/2013;10, rue Joseph Vigouroux 29470  Loperhet;http://voyages-adekua.fr/ ;09 82 60 74 89;
3153;01/01/2014;16 boulevard Flandrin 75116 Paris;http://meetrip.fr/ ;01.40.50.88.67 ;contact@meetrip.com 
3154;01/01/2013;10 rue de Penthievre 75008  Paris ;http://www.hellotrip.com/ ;01 84 17 82 21 ;bonjour@hellotrip.com 
3155;01/01/2014;180 Avenue Georges Caustier 66000  Perpignan;https://www.wineadvisor.com/fr/ ;-;-
3156;01/01/2015;71, rue Lemercier 75017  Paris;https://www.milesbooster.fr/ ;;inscriptions@milesbooster.fr 
3157;01/01/2015;10, rue Lecuyer 75018  Paris;http://www.prochaine-escale.com/ ;;
3158;01/06/2015;-- -;http://www.catchmysong.com/ ;;contact@catchmysong.com
3159;01/01/2015;44 rue El Alamein 33000  Bordeaux;http://www.let-s-talk.com/ ;06 83 64 26 00;infos@let-s-talk.com 
3160;01/01/2015;18, rue d’Algerie 69001  LYON;Rhone-Alpes;http://www.leportrait-trafalgar.com/;http://www.leportrait-trafalgar.com/
3161;01/01/2015;-- -;http://www.mysweetchef.com/ ;;yaellealbo@gmail.com 
3162;01/03/2015;-- -;http://www.sortir-moins-cher.fr/ ;;
3163;20/02/2009;130 Boulevard Haussmann 75008  Paris;http://www.recettes-et-terroirs.com/;01 83 62 85 80;
3164;01/01/2010;5 Rue de Rochechouart 75009  Paris;http://mydayuse.com/;01 84 16 15 69;
3165;01/01/2014;-- -;https://www.focusdepart.com/fr/ ;+61 (0) 416 724 027 ;contactus@focusdepart.com 
3166;01/01/2015;63 Boulevard Rochechouart 75009 Paris;https://www.excusemyparty.com/ ;;contact@excusemyparty.com 
3167;01/12/2014;35 rue de Rome Paris 75008  Paris;http://mediawen.com/#home;+33 660 58 27 59;contactinfo@mediawen.com
3168;01/01/2014;156 rue du faubourg poissonniere 75010  Paris ;https://www.platmaison.fr/ ;06 95 76 97 92;miam@platmaison.fr 
3169;01/09/2014;104 Rue de la Folie Mericourt 75011  Paris;http://www.bitstailor.com/ ;+33 (0) 148 075 055 ;mailto:cedric@bitstailor.com 
3170;01/01/2015;122 rue Ordener 75018  Paris ;https://monbeaumiroir.paris/ ;;communication@monbeaumiroir.paris 
3171;01/01/2009;8 rue du Faubourg Poissonniere 75010  Paris;http://www.cropx.com/;01 76 21 57 30;contact@crazy-voyages.com
3172;01/01/2012;16 avenue Emile Zola 75015 Paris;http://www.lovinpix.com/;01 71 19 79 99;contact@lovinpix.com
3173;01/01/2012;37 rue Guibal 13356  Marseille ;http://www.destinomundo.com/index ;+33 04 86 68 40 10;
3174;01/01/2015;1567 ROUTE D AIZIER 76940  Vatteville;http://www.coffret-divin.com/ ;09 72 50 31 26 ;contact@coffret-divin.com 
3175;01/01/2012;5 rue de suez 75018  Paris;https://wehicles.com/ ;09 31 99 79 28;-
3176;01/01/2015;48 rue Michel-Ange 75016  Paris;http://www.babasport.fr/ ;;contact@babasport.fr 
3177;01/01/2014;9 rue Andre Darbon - CS 2002533070  Bordeaux ;http://www.loisirsencheres.com/ ;05 57 85 83 58;info@loisirsencheres.com 
3178;01/01/2013;La Grande Arche, Paroi Nord 92044  Paris;http://www.avygeo.fr/ ;;
3179;01/01/2014;Billwerder Neuer Deich 7020539  Hambourg;http://yakeu.com/fr/ ;+49(0)40 78089255;info@yakeu.com 
3180;01/01/2015;13 rue de Belfort 69004  LYON ;http://umaap.com/ ;06 15 88 23 60 ;hello@umaap.com     
3181;01/01/2015;60 RUE DE SEINE 75006  PARIS;http://www.booxup.com/ ;;
3182;01/01/2010;2 rue Montebello 78000  Versailles;http://www.suntradetravel.com/;01 39 25 09 76;
3183;01/01/2015;-- -;http://www.prochedutaf.fr/ ;;
3184;01/09/2014;25, rue de l'eglise 92000  Neuilly sur Seine;http://bulles-de-culture.com/ ;06 22 27 04 30;
3185;01/01/2015;96 avenue Henri Barbusse 47000  Agen;http://meettotravel.com/;;contact@meettotravel.com
3186;01/04/2015;53 Avenue du General Leclerc 91330 Yerres;http://www.modzart.paris/;09 62 01 84 55;
3187;01/01/2015;20 Rue Beautreillis 75004  Paris;http://www.thankyoumotion.com/;;hello@thankyoumotion.com
3188;01/07/2015;6, Place de la Madeleine 75008 Paris;https://fr.myroomin.com/;09 70 46 38 00;hello@myroomin.com
3189;01/01/2013;22 rue Victor Noir 92200 Neuilly-sur-Seine;https://www.gymlib.com/;;contact@gymlib.com
3190;01/06/2013;7 Rue Smolett 06300 Nice;http://www.pixalib.com/fr/;04 92 27 14 21 / 06 12 83 11 20;hello@pixalib.com
3191;11/03/2013;113 Avenue de Villiers 75017  Paris;http://iperiago.com/accueil;09 72 41 73 77;
3192;01/01/2015;Route de Cambiac 31460  Caraman ;https://shhaker.com/ ;06 48 13 83 63 ;hello@shhaker.com 
3193;01/01/2014;-- -;https://runningheroes.com/ ;06.78.56.28.27;contact@runningheroes.com 
3194;01/01/2015;77 C RUE HENRI ROCHEFORT 91000  EVRY;http://www.deleev.com/ ;-;-
3195;01/01/2013;134 rue Cardinet 75017  Paris;http://streami.eu/ ;;contact@streami.eu 
3196;01/07/2012;9, rue Amedee Dufourg 64600  Anglet ;https://www.wikicampers.fr/ ;09 83 02 20 88;contact@wikicampers.fr 
3197;01/07/2013;5 Rue du Vertbois 75003 Île-de-France;http://travel-wifi.com/;01 77 45 53 95 / 06 67 55 76 52;contact@travel-wifi.com
3198;01/01/2013;115, rue George, bureau 511 - Oakville ;http://dejeunerchezlhabitant.com/ ;;contact@dejeunerchezlhabitant.com 
3199;01/01/2013;7 rue du Pole Nord 75018  Paris;http://www.sportenfrance.fr/ ;;team@sportenfrance.fr 
3200;01/01/2014;9, place Jacques Marette 75015   Paris;https://www.memotrips.com/ ;;aurelien@memotrips.com 
3201;01/07/2015;-- -;http://www.family2family.eu/?lang=fr ;;family2family.email@gmail.com 
3202;01/01/2014;76-78 Rue Saint Lazare 75009  Paris;https://www.foodora.fr/ ;+33 1 86 26 47 23;info@foodora.com 
3203;01/05/2014;24 avenue de la Reine Nathalie 64200  Biarritz;http://www.gustomember.com/;05 33 47 09 37/ 06 46 37 19 25;
3204;01/01/2012;20 boulevard Barbes 75018 Paris;http://localtouch.fr/;07 88 24 85 79;contact@localtouch.fr
3205;01/01/2014;39 AVENUE DE VERSAILLES 75016  PARIS;http://parisbym.com/ ;06 52 86 11 36;contact@parisbym.com 
3206;01/01/2014;6 allee des ecouardes 95150 Taverny;https://www.bubble-globe.fr/;06 03 44 01 26;hello@bubble-globe.com
3207;01/01/2012; 36 rue des Bourdonnais 78000  Versailles;http://lesbarres.com/ ;;nperus@lesbarres.com 
3208;01/04/2011;1625 North Market Blvd. - Suite N 11295834  Sacramento;https://www.vayable.com/;+1 445-1254 / +1 952-5210;support@vayable.com
3209;17/06/2014;3 rue de la pompe  75116 Paris;http://www.mypersonalcloset.fr/;;contact@mypersonalcloset.fr
3210;01/02/2015;156 rue du faubourg poissonniere  75010 Paris;https://www.mycuistot.fr/;06 06 96 93 19;miam@mycuistot.fr
3211;01/01/2010;56 Rue Saint-Lazare 75009  Paris;http://www.menlook.com/tracking;+33 (0)970 80 55 25;
3212;17/10/2014; 56 rue Saint-Lazare 75009  Paris;https://www.georgesprive.com/;01 76 21 73 89;
3213;01/01/2014;8 place Carnot 69002 Lyon;http://www.mylinkoo.eu/;0972 49 07 70;contact@mylinkoo.eu
3214;01/01/2014;2, rue Jean Perrin – Bat Plug N’Work 14460 Colombelles;http://wombee.com/;06 17 15 24 00;contact@wombee.com
3215;01/01/2015;50 rue Gustave Eiffel 01630  Saint-Genis-Pouilly;http://www.clickandbed.com/ ;09 72 34 23 74;info@clickandbed.com 
3216;01/01/2015;11 Rue des Archives 75004 Paris;http://www.footovision.com/;;
3217;01/01/2015;12 Rue de Marseille 75010  Paris;http://www.loupape.com/ ;06.32.79.94.61;contact@loupape.com 
3218;01/01/2013;-- -;http://www.nautal.fr/ ;01 70 61 48 86 ;info@nautal.fr 
3219;01/01/2015;180 AVENUE DU PRADO 13008  MARSEILLE;https://makeittravel.com/ ;;
3220;01/01/2011;375 Alabama Street - Suite 30094110 San Francisco ;https://munchery.com/;;contact@munchery.com
3221;01/01/2013;1047 route des Dolines 06560 Sophia Antipolis;http://wildmoka.com/;04 89 70 40 13;contact@wildmoka.com
3222;01/01/2015;14-16 rue Soleillet 75020  PARIS;https://www.opwigo.com/fr/index.html ;;contact@opwigo.com 
3223;01/01/2013;26 Rue des Sablons Montmagny Quebec;https://pretapousser.fr/;01 30 10 67 19;bonjour@pretapousser.fr
3224;01/01/2013;1214 Moore ST 19148 Philadelphie;http://analogwatchco.com/;(484) 808 - 5831;info@analogwatchco.com
3225;01/02/2015;SPINALI DESIGN 21 rue de Thann 68200  Mulhouse;http://www.spinali-design.fr/;03 89 33 00 08;contact@spinali-design.fr
3226;01/01/2014;22 Avenue Emile Augier 78290  CROISSY SUR SEINE;http://laboiteaencas.com/ ;01 84 20 22 46;michael@laboiteaencas.com 
3227;01/05/2015;645 Rue Mayor de Montricher 13854  Aix en Provence ;https://www.experience-privee.com/ ;06 18 46 88 27;contact@experience-privee.com 
3228;01/01/2009;-- -;http://www.swapandsurf.com/fr ;00(33) 6 42 27 04 89;contact@swapandsurf.com 
3229;01/01/2015;-- -;http://kenweego.com/fr ;;contact@kenweego.com 
3230;01/01/2015;Zone d'Activites du Plateau Ouest - Rue Marcel Delepine - Hotel d'entreprises du Littoral 76460  Saint Valery-en-Caux;http://www.cavebuffet.com/ ;09 67 20 55 02 ;contact@cavebuffet.com
3231;01/01/2015;-- -;http://woozim.com/ ;;contact@woozim.com 
3232;01/01/2014;97 Rue Augustin-Aubert 13009  Marseille;http://www.grainesdhorizons.fr/ ;07 86 01 30 79;contact@grainesdhorizons.fr 
3233;01/04/2015;39 rue Volta 75003  PARIS;http://www.trocotel.com/ ;07 82 28 10 46;accueil@solicediffusion.fr
3234;01/01/2015;1 ter rue des Rosieres 33600  Pessac;http://www.jamshake.com;;contact@jamshake.com 
3235;01/01/2015;6 Rue Antoine Fratacci 92170  Vanves;https://www.ro-bow.com/web/ ;;contact@ro-bow.com
3236;01/01/2014;-- -;https://lesmetsdujour.com/ ;;contact@lesmetsdujour.com
3237;01/01/2014;30, cours Avaricum 18000  Bourges;http://www.capmystere.com/ ;09 54 02 42 25;info@capmystere.com
3238;01/01/2013;50, boulevard Murat 75016  Paris;https://greenluxcar.com/;09 73 52 59 61;
3239;01/01/2014;64 avenue du general Leclerc 75014  Paris;http://layoverinparis.com/ ;-;emmanuel.rozenblum@dwyt.eu
3240;01/01/2015;53 avenue de la Republique 75011  Paris;http://www.cyclogo.fr/ ;01 71 28 97 06;contact@cyclogo.fr
3241;01/01/2014;10 Rue de Penthievre 75008  PARIS;http://atelierdecreateur.fr/ ;06 58 21 00 55;social@onemuze.com 
3242;01/01/2014;20 rue Juge 75015 Paris;http://www.monmaitrecarre.com/ ;;hello@monmaitrecarre.com 
3243;01/09/2014;-- -;http://www.closetchic.fr/ ;;
3244;01/04/2013;ZA les Terrasses de la Sarre 457400  Sarrebourg;http://www.mymusicteacher.fr ;;mymusicteacher@outlook.fr 
3245;01/01/2014;-- -;http://www.meatifashion.com/ ;-;-
3246;01/01/2013;814 Mission St 94103 San Francisco;https://www.avanoo.com/;;
3247;01/01/2015;-- Paris;http://tripaff.com/ ;;contact@tripaff.com
3248;01/01/2012;58 Avenue de Wagram 75017  Paris;http://frenchdeal.biz/;;contact@frenchdeal.biz
3249;01/01/2014;5 allee des Bouleaux 78510  Triel sur Seine ;http://www.lesfilmsbiographiques.com/;09.83.042.052 ; contact@lesfilmsbiographiques.com
3250;01/01/2015;8 rue des Romains 68680  Kembs ;https://www.mummyz.fr/ ;;emmanuel@mummyz.fr
3251;01/03/2008;Music Story Parc de la Cimaise 14 Rue du Carrousel 59650  Villeneuve-d'Ascq;http://www.music-story.com/;+33 (0)9 75 39 15 73;musicstorypro@music-story.com
3252;01/01/2013;149 rue Saint Honore 75001 Paris;http://www.blendbow.com/;+33 (0)1 75 43 53 53;
3253;01/01/2015;84 rue Lazare Bernard 59220  Denain;http://www.malimousine.fr/ ;06 52 88 40 26;consultancyonlineservice@gmail.com
3254;01/01/2013;8, residence Plein Soleil 13860  Peyrolles-en-Provence;http://shantybiscuits.com/fr/ ;06 34 53 21 86;contact@shantybiscuits.com 
3255;01/01/2014;85 boulevard Brune 75014  Paris;http://www.messortiesculture.com/ ;07 82 56 46 77;contact@messortiesculture.com
3256;19/03/2015;12 Avenue Joannes Masset 69009  Lyon;http://www.addbike.fr/;; renaud.colin@addbike.fr
3257;01/01/2014;1 rue de Noe44321  NANTES ;http://coride.fr/ ;;contact@coride.fr
3258;01/01/2014;EPFL Innovation Park Batiment C C/O Fondation du Parc Scientifique1015  Lausanne;http://www.piq.com/;;contact@piq.com
3259;22/10/2008;06 Rue du Chateau 38260  Marcilloles;http://axlead-cuttereco.com/;+33 (0)4 74 20 52 82;contact@axlead-cuttereco.com
3260;12/03/2014;2 Boulevard Berthelot 34000  Montpellier;http://acrochetmoi.fr/;;unequestion@acrochetmoi.fr
3261;01/01/2009;48 rue Nicolas Leblanc 59000 Lille ;http://www.bookdoreille.com/ ;03 20 30 82 69;contact@bookdoreille.com 
3262;01/01/2015;-- -;http://www.meandle.com ;-;contact@meandle.com 
3263;01/01/2015;Suite 5-9 St Mary’s College Emmet Place Youghal Co. Cork- -;http://gocambio.com/fr/ ;+353 (0)24 81816;info@gocambio.com 
3264;01/10/2014;76 Allee Jean Jaures 31000  Toulouse;https://www.minutepapillote.fr/;+33 (0)5 81 97 66 86;contact@minutepapillote.fr
3265;01/01/2014;1 Westferry Circus, Londres E14 4HD- -;https://www.foiegrasgourmet.com/ ;01 82 09 55 27;info@foiegrasgourmet.com
3266;01/01/2014; 203 rue Vulfran Warme80000  Amiens;http://vinylbuyersclub.com/ ;;contact@vinylbuyersclub.com 
3267;05/11/2012;71 Boulevard de Strasbourg	75010  Paris;http://www.madameaime.com/;+33 (0)145232990;contact@madameaime.com
3268;01/01/2008;19 rue Carpeaux 92400  Courbevoie ;https://grafitee.fr/ ;;hello@grafitee.co
3269;01/01/2008;425 rue Jean Rostand 31670  Labege;https://www.france-pari.fr/sportif/ ;05 62 26 75 72;support@france-pari.fr
3270;01/01/2014;7 avenue Michel Chevalier - ZI Les Bois de Grasse 06130 Grasse;http://www.magicevent.fr/;04 93 60 01 01;contact@magicevent.com
3271;01/10/2014;144 rue Aristide Briand 92300  Levallois-Perret;https://www.amogado.com/;;contact@amogado.com
3272;01/01/2014;32 rue Pierre Fontaine 75009 Paris;http://www.enmodefrancaise.com/;07 61 96 98 64;contact@enmodefrancaise.com
3273;01/01/2015;17 place Alexandre Labadie13001  Marseille;http://www.livre-mois.fr/ ;;livremois@gmail.com
3274;01/01/2012;11 Rue Guy Moquet 75017  Paris;http://www.vineabox.com/ ;01 82 83 44 90;
3275;17/03/2007;In Vestiss France Clermont 68, Rue du General De Gaulle 60600  Clermont De L’Oise;http://www.investissfrance.com/;+33 (0) 3 44 19 14 57;
3276;01/02/2012;6 Rue Leonard de Vinci 53001  Laval;http://www.alegory.com/;+33 (0)9 61 38 35 64;contact@alegory.com
3277;01/01/2014;1 mail Gay Lussac 95015  Neuville-sur-Oise;http://www.yoobo.fr/ ;;yoobo.info@gmail.com 
3278;01/01/2015;54 B RUE MICHEL ANGE 75016  PARIS;http://www.cariboo.co/ ;;tomas@cariboo.co
3279;01/01/2015;-- Paris;http://lebarbierdebelleville.strikingly.com/ ;;
3280;01/01/2014;8 RUE BLOMET 75015  PARIS;http://www.swingli.com/ ;;
3281;01/10/2014;7 Rue Villebois Mareuil 94300  Vincennes;http://www.dyskit.com/ ;06 34 05 16 73;contact@dyskit.com
3282;01/01/2014;14 rue Matheron 1310013100  Aix-en-Provence;http://www.walea-club.com/qui-sommes-nous ;;contact@walea-club.com
3283;01/01/2014;18 avenue Franklin Roosevelt 94300  VINCENNES ;http://www.unikness.com  ;07 82 90 80 18;contact@unikness.fr
3284;01/08/2014;8 avenue Felix Faure 75015 Paris;http://www.tagawine.fr/;01 85 09 03 98;contact@tagawine.fr
3285;01/03/2013;47 Rue Edouard Nortier 92200  Neuilly-sur-Seine;http://www.leseclaireuses.com/;;
3286;25/02/2011;4 Rue Villaret de Joyeuse 75017  Paris;http://littlebig.city/;+33 (0)1 55 37 94 70;hello@littlebig.city
3287;14/02/2015;4 Rue Villaret de Joyeuse 75017  Paris;https://www.officeriders.com/;+33 (0)9 82 20 60 27;hello@officeriders.com
3288;01/01/2014;17 rue Claude Bloch 14076  Caen ;http://www.horsecom.io/ ;01 71 93 65 23;contact@horsecom.io
3289;01/01/2015; 37 rue Pierre Paul Riquet, entree A 31000  Toulouse;http://www.cotable.fr/page/bienvenue.php ;;contact@cotable.fr
3290;01/01/2014;39 avenue de Versailles 75016  Paris;http://www.efiester.com/;01 85 08 30 25;contact@efiester.com
3291;01/01/2014;-- -;http://groupandbook.com/ ;;contact@groupandbook.com
3292;01/01/2013;61 Avenue de saxe 75007  Paris;http://www.jiminis.com/ ;09 82 54 65 79;unepetitequestion@jiminis.com
3293;08/10/2014;147 Rue de Charenton 75012  Paris;http://21heures.fr/;;contact@21heures.fr
3294;01/04/2013;584 Castro Street 94114  San Francisco;https://www.misterbnb.com/;01 84 17 48 95;contact@misterbnb.com
3295;01/04/2014;49 Passage les Enfants du Paradis 92100 Boulogne-Billancourt;http://www.vinizos.com/;;contact@vinizos.com
3296;01/01/2013;Business Pole, Allee Pierre Ziller - Batiment B, Entree A, BP19 – CS 8001906560  Valbonne;http://www.lucielabs.com/;;info@lucielabs.com
3297;01/01/2015;4 Boulevard Trudaine 63000  Clermont-Ferrand ;http://www.looktrend.com/girl/home/index ;06 17 16 28 42;hey@looktrend.com
3298;01/01/2014;11, rue haute 92500 Rueil Malmaison ;https://www.tombolastar.fr;;CONTACT@TOMBOLASTAR.FR
3299;01/01/2013;27 Passage Dubail 75010  Paris;http://www.scientibox.fr/ ;01 44 88 80 93;info@nevertoogeek.com
3300;01/01/2010;Essanestrasse 91 9492  Eschen ;http://easy-bread.com/;;
3301;01/01/2014;7 rue Bourly 33700  Merignac;http://www.wondrworld.com/ ;;
3302;01/01/2014;11 bis, rue edouard Detaille 75017 Paris;http://www.citychef.fr/;06 09 48 60 86;contact@etoiledesgourmets.com
3303;01/08/2014;15 Boulevard Vauban 59000  Lille;http://www.covoiture-art.com/;+33 (0)6 87 94 36 32;
3304;01/09/2014;27 Boulevard Eugene Deruelle 69000 Lyon;http://www.kidygo.fr;07 81 87 19 78;contact@kidygo.fr
3305;01/02/2015;10 rue de Penthievre 75008  Paris; http://www.grapy.co/;01 84 17 82 21;hello@grapy.fr 
3306;01/09/2013;42/3 Avenue de Woluwe-Saint-Lambert1200 Bruxelles;http://www.takeeateasy.fr/;;contact@takeeateasy.fr
3307;01/01/2014;160 rue Jeanne d'Arc 75013  Paris;https://clickndress.com/bienvenue ;;contact@clickndress.com
3308;01/01/2015;3 villa Pasteur 92320  Chatillon;https://www.kazoart.com/;06 61 37 12 53;contact@kazoart.com
3309;01/01/2015;425, rue Jean Rostand 31670  Labege;https://willty.com/ ;06 64 04 34 42;contact@willty.com
3310;01/11/2014;25 rue Ruhmkorff 75017  Paris;http://www.hardloop.fr/;09 53 02 65 30;
3311;01/01/2014;5 rue des messageries 75010  Paris;http://www.stimulme.com/;01 42 47 87 90;team@stimulme.com
3312;01/01/2015;-- -;http://www.speerit.co/ ;;press@speerit.co
3313;01/01/2013;200 Rue de Roubaix 59200  Tourcoing; http://www.dooderm.com/;09 83 03 89 67;contact@dooderm.com 
3314;01/01/2011;88 Boulevard de Picpus 75012  Paris;http://www.letablisienne.com/ ;01 43 46 35 32;
3315;01/11/2013;89 rue blanche 60580  COYE LA FORET;http://www.osmose-le-bois.com/ ;06 95 18 90 14;contact@osmose-le-bois.com
3316;01/01/2013; 29 rue des Etudiants 92400  Courbevoie ;http://www.afrikrea.com/ ;; contact@afrikrea.com
3317;01/02/2011;139 rue Philippe de Girard 84120 Pertuis Vaucluse;http://www.wannago.fr/;09 75 18 09 10;
