;Classe;Date de création ;Adresse du siège ;Site Web ;Téléphone ;Email 
3555;jeux_loisirs;01/01/2011;96b Boulevard Raspail75006 Paris;http://www.phonotonic.net;;
3556;jeux_loisirs;01/01/2010;32 bd de la Bastille75012 Paris;http://www.fort-royal.com;01 83 64 89 12;contact@fort-royal.com
3557;jeux_loisirs;01/06/2012;9 rue des deux ponts75004  Paris;http://dadasport.com;;
3558;jeux_loisirs;01/02/2014;39 Rue du Caire75002  Paris;http://www.yafoot.fr;06 95 03 77 00;contact@yafoot.fr
3559;jeux_loisirs;01/01/2012;2-4 petite rue de la Rize69100 Villeurbanne;http://www.lesatelieres.fr;04 26 78 32 80;info@lesatelieres.fr
3560;jeux_loisirs;01/10/2012;6 rue d’Estienne d’Orves92110  Clichy;http://www.foodette.fr;09 67 39 71 09;bonjour@foodette.fr
3561;jeux_loisirs;01/01/2013;.. .;http://krack.co;;hey@krack.co
3562;jeux_loisirs;01/01/2012;87 avenue du Maine75014  PARIS;http://www.coursavenue.com;01 84 17 69 73;contact@coursavenue.com
3563;jeux_loisirs;01/01/2012;Dudenstr. 1010965 Berlin;http://www.panono.com;+49 30 220 128 990; press@panono.com
3564;jeux_loisirs;01/08/2008;Nymphenburger Str. 8680636 Munich;http://www.stylight.fr;+49 (0)89/1222 895 – 0;aide@stylight.fr
3565;jeux_loisirs;01/01/2010;20 chemin Louis Chirpaz - Les Bureaux de Chalin69130 Ecully;http://www.picaboum.com;04 72 29 21 03;contact@picaboum.com
3566;jeux_loisirs;01/01/2010;12-14 rue Jean-Jacques Rousseau93100 Montreuil;http://kontestapp.com;01 48 37 84 43;hello@kontestapp.com
3567;jeux_loisirs;01/01/2006;8 rue des Francs-Bourgeois75003 Paris;http://www.yellowkorner.com;08 20 62 01 05;contact@yellowkorner.com
3568;jeux_loisirs;01/01/2014;56 rue des Batignolles75017  Paris;http://www.pitchy.fr;09 67 43 78 23;contact@pitchy.fr
3569;jeux_loisirs;01/11/2013;38 rue Dombasle75015 Paris;http://www.meetmyjob.fr;;contact@meetmyjob.fr
3570;jeux_loisirs;01/01/2011;La Brardière 49220 La Jaille-Yvon;http://www.ivino.fr;;
3571;jeux_loisirs;01/01/2011;74 Boulevard Richard Lenoir75011 Paris;http://www.dagobear.com;;
3572;jeux_loisirs;01/01/2012;16 Rue de la Motte4260   Braives;http://www.fivetrip.com;04 85 60 40 61;info@fivetrip.com
3573;jeux_loisirs;01/12/2012;112 Bis Rue Houdan92330  SCEAUX;http://weekmee.com;;
3574;jeux_loisirs;01/04/2013;32 rue de la morandière33185 Le Haillan;http://www.kizym.com;;team@kizym.fr
3575;jeux_loisirs;01/03/2012;1 impasse du Campe25200  Bethoncourt;http://www.ozed.com;;contact@ozed.com
3576;jeux_loisirs;01/01/2010;51 rue Masséna69006  Lyon;http://www.cook-and-go.com;04 78 52 06 32;jc.menz@cook-and-go.com
3577;jeux_loisirs;01/07/2012;8 rue de l'Isly75008  Paris;http://www.laddition.com;01 75 43 51 20;info@adstellam.com
3578;jeux_loisirs;01/02/2013;25 rue de Ponthieu75008 Paris;http://www.zikaz.com;;
3579;jeux_loisirs;01/01/2008;18 Allée Marie Politzer64200 Biarritz;http://www.artofsoule.com;06 63 02 95 17;aude@artofsoule.com
3580;jeux_loisirs;01/01/2013;84 Rue de Grenelle75007  Paris;http://www.sportdub.com;01 45 44 08 21;contact@sportdub.com
3581;jeux_loisirs;01/12/2012;37 quai de Grenelle75015   Paris;http://click-eat.fr;01 81 51 15 93;team@click-eat.fr
3582;jeux_loisirs;05/12/2013;221 R Reine Astrid59700 MARCQ EN BAROEUL;;;contact@nextino.fr
3583;jeux_loisirs;01/01/2004;2242 Route de la Buissonnière01400 CONDEISSIAT;http://www.memo.fr;;
3584;jeux_loisirs;01/08/2013;20 Rue des Olivettes44000 Nantes;http://www.wysifood.fr;06 59 78 18 11;
3585;jeux_loisirs;01/10/2013;23 rue Gambetta 78200  MANTES-LA-JOLIE;http://footinho.com;;hello@footinho.com
3586;jeux_loisirs;01/01/2011;10 rue de Rome75008 Paris;http://headoo.com;01 44 69 53 07;contact@headoo.com
3587;jeux_loisirs;01/01/2009;119 rue de Saussure75017  Paris;http://www.ykone.com;01 44 76 05 74;contact@ykone.com
3588;jeux_loisirs;01/09/2012;12 rue Léopold Bellan75002  Paris;http://youmiam.com;;contact@youmiam.com
3589;jeux_loisirs;01/01/2013;22 Rue Rennequin75017 Paris;http://www.insidepic.com;;contact@insidepic.com
3590;jeux_loisirs;01/04/2013;2 Impasse Saint-Vincent78510 Triel sur Seine;http://www.orijns.fr;;contact@orijns.fr
3591;jeux_loisirs;01/09/2007;55K Boulevard International1070  Bruxelles;http://www.radionomy.com;+32 25 26 20 50;info@radionomy.com
3592;jeux_loisirs;01/01/2012;17 rue des Allobroges38180 Seyssins;http://www.xotelia.com;04 76 49 85 77;contact@xotelia.com
3593;jeux_loisirs;01/07/2011;110 rue des Poissonniers75017  Paris;http://weezic.com;01 84 16 72 21;contact@weezic.com
3594;jeux_loisirs;01/12/2010;21 rue St-Vincent-de-Paul75010 Paris;https://www.sporteasy.net;01 84 17 00 39;contact@sporteasy.fr
3595;jeux_loisirs;01/10/2004;112 voie Albert Einstein73800 Francin;http://www.kolor.com;04 79 33 22 11;
3596;jeux_loisirs;01/01/2008;8 rue du Fer à Cheval Les coteaux de Saint Roch34430 Saint Jean de Védas;http://www.scimob.net;;
3597;jeux_loisirs;01/01/2009;Pôle d'activités de Melun Villaroche - Chemin de Viercy77550  Limoges-Fourches;http://madeaconcept.com;01 60 66 31 20;contact@madeaconcept.com
3598;jeux_loisirs;01/01/2013;475 Avenue Louise1050  Bruxelles;http://www.n1ght.com;;info@n1ght.com
3599;jeux_loisirs;01/11/2013;131 avenue Joseph Vidal13008  Marseille;http://www.instapix.fr;01 84 19 09 54;contact@instapix.fr
3600;jeux_loisirs;01/01/2007;20 B Rue Louis Philippe92200 Neuilly sur Seine;http://www.awdio.com;;support@awdio.com
3601;jeux_loisirs;01/01/2010;Zone Artisanale de la Maitrie53410  Saint-Ouen-des-Toits;http://www.gliss-speed.com;09 81 18 36 73;contact@gliss-speed.com
3602;jeux_loisirs;01/01/2011;16 Rue Du Faubourg Des Arts33300 Bordeaux;http://www.groupe-onair.com;05 56 43 21 19;info@groupe-onair.com
3603;jeux_loisirs;01/01/2006;1300 Terra Bella Avenue94043 Mountain View;https://www.lytro.com/;;lytromedia@theoutcastagency.com
3604;jeux_loisirs;01/01/2011;25C rue de Ponthieu75008 Paris;http://www.madamepopandkids.fr;;contact@madamepopandkids.fr
3605;jeux_loisirs;01/01/2011;110-122 Rue des Poissonniers75018 Paris;https://www.sharypic.com;;contact@sharypic.com
3606;jeux_loisirs;01/03/2013;10 rue du Loing75014 Paris;http://www.fieldin.com;01 57 05 48 06;
3607;jeux_loisirs;01/01/2012;Redwood CityNC Redwood City;http://www.evntliveinc.com;;inquiries@evntlive.com
3608;jeux_loisirs;01/01/2006;Birger Jarlsgatan 61, 10tr113 56  Stockholm;http://www.spotify.com; +46 70 98 21 244;press@spotify.com
3609;jeux_loisirs;01/03/2012;1911 11th St #10580302 Boulder;http://www.ubooly.com;;support@ubooly.com
3610;jeux_loisirs;01/01/2007;106 rue la Boëtie75008 Paris;http://www.ymagis.com;01 75 44 88 88;contact@ymagis.com
3611;jeux_loisirs;01/01/2008;6 Avenue de Sceaux78000 Versailles;http://www.bulkypix.com;01 34 65 93 34;contact@bulkypix.com
3612;jeux_loisirs;01/01/2013;39 avenue Edouard Vaillant92100 Boulogne-Billancourt;http://www.carpediese.fr;09 82 38 27 62;contact@carpediese.com
3613;jeux_loisirs;01/01/2009;84 quai de Jemmapes75010  Paris;http://www.yoola.fr;01 83 64 70 06;info@yoola.fr
3614;jeux_loisirs;01/01/2008;Bitstrips HQNC Toronto;http://www.bitstrips.com;+1 888 298 6982;media@bitstrips.com
3615;jeux_loisirs;01/09/2011;55 rue Baraban69003 Lyon;http://www.mybandmarket.com;04 82 53 45 79;contact@mybandmarket.com
3616;jeux_loisirs;01/01/2009;5 Montée Sainte Claire20200  Bastia;http://www.imusic-school.com;08 20 36 01 20;
3617;jeux_loisirs;01/02/2013;17 Rue Lac Saint André73370 Le Bourget-du-Lac;http://www.kwikstori.com;;contact@kwikstori.com
3618;jeux_loisirs;01/01/2011;26 rue Damrémont75018  Paris;http://www.airwigo.com;06 13 20 40 31;contact@airwigo.com
3619;jeux_loisirs;01/01/2009;9 rue Marignan75008 Paris;http://www.wijet.fr;01 45 61 97 00;contact@wijet.fr
3620;jeux_loisirs;01/01/2012;27 rue du Chemin Vert75011  Paris;http://www.kitchentrotter.com;;contact@kitchentrotter.com
3621;jeux_loisirs;01/02/2012;11B Avenue de l'Harmonie Hub Innov59650 Villeneuve d'Ascq;http://www.btravel.fr;01 73 03 04 88;contact@btravel.fr
3622;jeux_loisirs;01/06/2012;sis 99 bis rue Lamarck75018 Paris;http://www.evergig.com/;+33 9 81 86 24 08;contact@evergig.com
3623;jeux_loisirs;01/08/2011;10 Chemin du Pont13007  Marseille;http://www.verylastroom.com;;bonjour@verylastroom.com
3624;jeux_loisirs;01/08/2011;27 rue du Chemin Vert75011 PARIS;morningcroissant.fr;01 84 16 47 85;team@morningcroissant.com
3625;jeux_loisirs;01/01/2013;9, avenue des Hauts Fourneaux4362 Esch sur Alzette;http://recipay.com/;;support@recipay.com
3626;jeux_loisirs;01/10/2009;runtastic GmbH  Pluskaufstraße 74061 Pasching;http://www.runtastic.com;-;office@runtastic.com
3627;jeux_loisirs;01/01/2003;6 Rue du Faubourg Poissonnière75010  Paris;http://www.applicatour.com;01 83 62 47 57;contact@applicatour.com
3628;jeux_loisirs;01/01/2012;1 rue de la Martinière69001 Lyon; https://www.skiwallet.com;+33 (0) 950 831 231;dahu@alpine-lab.com
3629;jeux_loisirs;05/11/2012;50, rue de la Tour75116 Paris;http://www.cadeaushaker.fr;0977 218 069;service-client@cadeaushaker.fr / emeric@cadeaushaker.fr
3630;jeux_loisirs;01/11/2012;178, route de Cran-Gevrier74650 Chavanod;http://onetous.com;;contact@onetous.fr
3631;jeux_loisirs;01/01/2012;.. Redmond;http://buy.thegameklip.com;;Ryan@thegameklip.com
3632;jeux_loisirs;01/01/2010;20 Chemin Louis Chirpaz69130 Écully;http://www.picaboum.com;04 72 29 21 03;contact@picaboum.com
3633;jeux_loisirs;01/01/2011;115 Rue de Trignac44600  Saint-Nazaire;http://www.camping-car-park.com ;01 83 64 69 21;contact@campingcarpark.com
3634;jeux_loisirs;01/01/2010;82 B Avenue des Mimosas64700 Hendaye;http://www.poplidays.com;05 59 01 01 07;contact@poplidays.com
3635;jeux_loisirs;01/01/2003;NCNC NC;http://www.king.com;;
3636;jeux_loisirs;01/01/2011;55 Rue Notre-Dame de Lorette75009 Paris;http://www.causses.org;01 53 16 10 10;contact@causses.org
3637;jeux_loisirs;01/01/2006;1 rue Paul Delaroche75116 Paris;http://www.packandfly.fr;+ 33 1 42 88 76 54.;contact@packandlfy.fr
3638;jeux_loisirs;21/01/2004;10/11 Archer St City of Westminster, London W1D 7AZW1D 7AZ Westminster;http://www.ama-studios.com;;customersupport@ama.us
3639;jeux_loisirs;22/04/2011;bâtiment A, 12 rue Ampère38 000 Grenoble;http://short-edition.com/;04 76 22 02 61 ;contact@short-edition.com
3640;jeux_loisirs;01/01/2010;4 Rue Monsigny75002 Paris;http://www.urbangaming.com/fr;09 52 67 36 93;prenom@urbangaming.com
3641;jeux_loisirs;01/06/2012;Friedrich-Ebert-Strasse 3414469 Potsdam;http://www.refund.me;+ 1 917 688 4338;feedback@refund.me
3642;jeux_loisirs;01/01/2011;21 rue Joubert75009 Paris;http://www.alexetalex.com/;09 51 97 24 00;contact@alexetalex.com
3643;jeux_loisirs;01/11/2012;10 rue Chappe75018 Paris;http://cookangels.com;09 81 89 79 58;contact@cookangels.com
3644;jeux_loisirs;01/01/2011;Paris Pionnieres - 26 rue du Chemin Vert75011 Paris;http://www.mondefile.com;01 84 16 00 90;contact@mondefile.com
3645;jeux_loisirs;01/12/2011;Sismeek S.A.S Service relations clientèle 10, rue Beffroy92200 Neuilly sur Seine;http://www.sismeek.com;01 47 45 57 32;contact@sismeek.com
3646;jeux_loisirs;01/09/2006;16, avenue Lavoisier13470 Carnoux-en-Provence;http://www.monshowroom.com/;09 70 80 99 73;
3647;jeux_loisirs;01/09/2005;27-29 rue de Choiseul75002 Paris;http://www.sarenza.com;01 71 25 00 56 / 0892 685 221;
3648;jeux_loisirs;29/08/2013;Digital Mode 3 rue Jean Moulin94350 Villiers Sur Marne;http://www.mafringue.com;;contact@mafringue.fr
3649;jeux_loisirs;01/01/2010;40 rue des Binelles92310 Sèvres;http://www.easy-verres.com/;01 79 75 11 70;
3650;jeux_loisirs;01/01/2006;104, rue d'Aboukir75002 Paris;http://www.enviedefraises.fr;01 42 21 46 19;serviceclient@enviedefraises.fr / contact@enviedefraises.fr
3651;jeux_loisirs;01/01/2009;19 rue Vivienne75002 Paris;http://www.twinsforpeace.com/fr/;;contact@twinsforpeace.com
3652;jeux_loisirs;25/07/2008;60 rue Pergolèse75116 Paris;http://www.bleucommegris.com/;+33 1 84 17 21 30;info@bleucommegris.com
3653;jeux_loisirs;01/01/2008;23 rue des Grands Augustins	75006 Paris;http://www.kobojo.com/;;contact@kobojo.com
3654;jeux_loisirs;01/01/2010;3 rue Danielle Casanova75001 Paris;http://www.boco.fr;01 42 61 17 67;plateau@boco.fr
3655;jeux_loisirs;01/12/2004;La Bananeraie, 151, rue de Billancourt92100 Boulogne-Billancourt;http://www.micheletaugustin.com;+33 1 53 28 26 40;christopherlesultan@micheletaugustin.com
3656;jeux_loisirs;01/09/2012;Cookin’theworld 3 rue Jean Jaurès93140 Bondy;http://www.cookintheworld.fr;01 72 34 63 60;contact@cookintheworld.fr
3657;jeux_loisirs;01/01/2009;Red Carpet Paris 23/25 rue Jean-Jacques Rousseau75001 Paris;http://redcarpet-paris.com/fr;;contact@redcarpet-paris.com
3658;jeux_loisirs;01/04/2011;2, rue Georges Leygues75116 Paris;http://www.shoette.com/;;contact@shoette.com
3659;jeux_loisirs;01/01/2010;9 rue de l'artisanat67700 Saverne;http://www.border-line.fr/;01 48 10 80 40;contact@border-line.fr
3660;jeux_loisirs;01/04/2013;NCNC Paris;http://alpha.bnbsitter.com/;;hello@bnbsitter.com
3661;jeux_loisirs;01/01/2013;620 Chemin des Reines26800 Etoile-sur-Rhône;http://artips.fr/;06 82 89 11 97 ;contact@artips.eu
3662;jeux_loisirs;22/07/2013;29, rue Borrégo75020 Paris;http://www.locatme.fr/;;contact@locatme.fr
3663;jeux_loisirs;01/06/2013;25 allée du Moura lot 4D64200  Biarritz;http://www.patatam.com/;0954921273;contact@patatam.com
3664;jeux_loisirs;01/01/2011;2, rue Fourmentel59800 Lille;http://www.lacievantis.com;;hello@lacievantis.com
3665;jeux_loisirs;01/01/2011;17 Cité Aubry75020 Paris ;http://www.curioos.com/;01 43 70 15 24;contact@curioos.com
3666;jeux_loisirs;01/01/2012;1304 Willoughby 44094 New York ;http://www.chefday.com/;;hello@chefday.com
3667;jeux_loisirs;01/12/2010;106 rue du chateau92100 Boulogne-Billancourt;http://www.planmeup.com/;;marketing@planmeup.com
3668;jeux_loisirs;01/01/2012;27, rue du chemin vert75011 Paris;http://yoopies.fr;01 75 77 87 34;contact@yoopies.fr
3669;jeux_loisirs;01/08/2010;111, rue de Croix59510 Hem;http://www.goodgout.fr;;bonjour@goodgout.fr
3670;jeux_loisirs;01/01/2009;311 West 43rd 10036  New York City ;http://freshplanet.com/;;contact@freshplanet.com
3671;jeux_loisirs;01/01/2012;L'imaginarium - Bureau 204 - 99A Boulevard Descat59200 Tourcoing;http://www.3dduo.com/;0362109031;contact@3dduo.com
3672;jeux_loisirs;01/01/2010;80, rue des haies75020  Paris;http://www.epawn.fr/;;contact@epawn.fr
3673;jeux_loisirs;01/01/2011;Le Petit Ballon, 43 rue du rocher75008 Paris;http://www.lepetitballon.com;01 43 87 82 69;
3674;jeux_loisirs;01/01/2010;99 Avenue de Tivoli33110 Le Bouscat;http://www.uwine-network.com/;05 35 54 61 39;contact@uwine.fr
3675;jeux_loisirs;01/01/2013;Un Sommelier à la Maison SARL, 13 cours de Verdun Gensoul69002 Lyon;http://www.unesommelierealamaison.com/; 09 70 40 54 46;bonjour@unesommelierealamaison.com
3676;jeux_loisirs;01/05/2012;14 Avenue Sainte Foy92200 Neuilly-sur-Seine;http://duodej.fr/;01 469 469 14;
3677;jeux_loisirs;01/01/2012;39, Av Lalla Yacout 5ème Etage Appartement20000 Casablanca;http://ontaf.com;;contact@Ontaf.com
3678;jeux_loisirs;01/12/2012;30 rue Louis Joly78960  Voisins le Bretonneux;http://veezio.com/;+33664472798;contact@veezio.com
3679;jeux_loisirs;15/07/2011;NC75003 Paris;http://fr.mobilytrip.com/;;
3680;jeux_loisirs;01/09/2012;2 Rue Saint-Médard 75005  Paris Métro Monge;http://archicol.fr/;0660532343;presse@archicol.fr 
3681;jeux_loisirs;01/06/2013;3 grande rue Charles de Gaulle92600 Asnières-sur-Seine.;http://www.bestofticket.com/;;contact@bestofticket.com
3682;jeux_loisirs;22/04/2013;4 rue des longs près92100 Boulogne-Billancourt;http://www.kollori.com;01 84 19 42 99.;bonjour@kollori.com
3683;jeux_loisirs;01/01/2012;80 rue Thirs92100  Boulogne-Billancourt ;http://aroundyou.fr/;;
3684;jeux_loisirs;01/01/2008;Immeuble P, Bureaux du Lac Rue Robert Caumont33049 Bordeaux Cedex France;http://www.mobilesrepublic.com/;;contact@mobilesrepublic.com
3685;jeux_loisirs;01/01/2012;NCNC NC;http://zaptravel.com;+1 (650) 276-0604;admin@zaptravel.com
3686;jeux_loisirs;01/01/2007;125 rue Gilles Martinet34070 Montpellier;http://fr.bedycasa.com/; 0033 (0) 4 11 93 43 70;contact@bedycasa.com
3687;jeux_loisirs;01/01/2009;Unit 2, 5 Baldwin StreetNC Londres;http://doyourtravel.com/;;info@doyourtravel.com
3688;jeux_loisirs;01/01/2004;3, cité Paradis75010 Paris;http://www.streamakaci.com/fr/;+33 (0)1 75 43 44 75;
3689;jeux_loisirs;01/09/2011;NCNC Paris;http://dessbox.com/;;quentin.francois@student.ecp.fr
3690;jeux_loisirs;01/01/2006;36 Rue de la Glaciere75013 Paris;http://www.dacast.com/;01 77 12 68 88;services@dacast.com
3691;jeux_loisirs;01/12/2009;1 Rue Albert Einstein77447 Marne La Vallée;http://www.brainbox-and-co.com/;01 75 73 50 17;info@odimo.fr
3692;jeux_loisirs;01/01/2012;--  Marseille;http://oktoprod.wordpress.com/;;contact@oktoprod.com
3693;jeux_loisirs;01/01/2009;6, rue Cels 75014 Paris;http://www.rezotour.com/accueil/;01 43 27 55 90;info@revue-espaces.com
3694;jeux_loisirs;01/01/2000;9 Rue Biscornet75012  Paris;http://2minutes.fr/;01 53 17 37 00;prods@2minutes.fr
3695;jeux_loisirs;01/01/2010;12 Rue Vivienne75002 Paris;http://2heuresavant.com/;0820320363;contact@2heuresavant.com
3696;jeux_loisirs;01/01/2009;39 rue du Cherche Midi 75006  Paris;1point61.com;06 63 43 19 04;contacts@1-61.fr
3697;jeux_loisirs;01/01/2003;Privacy Policy ?Hipstamatic, LLC? 74 Langton Street94103 San Francisco;http://hipstamatic.com/oggl/;;hello@hipstamatic.com
3698;jeux_loisirs;01/10/2010;48 rue Chapon75003  Paris;http://www.super-marmite.com/;09 50 16 82 50;contact@super-marmite.com
3699;jeux_loisirs;01/01/2009;NCNC Londres;http://www.housetrip.com/fr/;;info@housetrip.com
3700;jeux_loisirs;01/06/2009;38 rue du Sentier75002 Paris;http://www.evaneos.com/;01 84 17 73 35;contact@evaneos.com
3701;jeux_loisirs;01/01/2011;62 passage Choiseul75002 Paris;http://www.urbangaming.com/fr/;+33 (0) 6 74 45 43 58 ;
3702;jeux_loisirs;01/12/2011;165 avenue de Bretagne 59000 Lille;http://www.libertrip.com/;+33 6 27 57 74 52;contact@libertrip.com
3703;jeux_loisirs;01/11/2011;82 rue du Faubourg saint martin75010 Paris;http://www.loungeup.com;;contact@loungeup.com
3704;jeux_loisirs;01/01/2007;36 rue de Brunel75017 Paris;http://www.planetveo.com/;01 76 64 74 90;
3705;jeux_loisirs;01/05/2009;9 rue Ambroise Thomas75009 Paris;https://app.capitainetrain.com/;0677926914;contact@capitainetrain.com
3706;jeux_loisirs;01/01/2009;49 Rue Boursault  75017  Paris;http://studio.stupeflix.com/fr/;06 78 44 86 24;contact@stupeflix.com
3707;jeux_loisirs;18/09/2007;249, rue de Crimée 75019  Paris;http://www.qobuz.com/;;qobuz@qobuz.com
3708;jeux_loisirs;01/01/2013;1, rue de Navarre75005 Paris;http://www.vimies.com/;01 77 32 67 84;support@vimies.com
3709;jeux_loisirs;01/01/2013;35 Rue des Nouvelles 92150 Suresnes;http://www.pastasparty.com/;;contact@pastasparty.com
3710;jeux_loisirs;01/01/2009;23 Rue d'Edimbourg75008 Paris;http://passetonbillet.fr/;01 56 91 20 20;contact@passetonbillet.fr
3711;jeux_loisirs;05/07/2010;19, rue Martel75010 Paris;http://www.exponaute.com/;+33 (0)1 83 62 67 38;contact@exponaute.com
3712;jeux_loisirs;01/03/2007;539 Bryant St. Suite 20094107 San Francisco;http://fr.scribd.com/;;support@scribd.com/press@scribd.com
3713;jeux_loisirs;01/01/2013;88 Boulevard Voltaire 75011  Paris;http://www.pandacraft.fr/;;contact@pandacraft.fr
3714;jeux_loisirs;17/04/2012;14 Place de Verdun 95880 Enghien-les-Bains;http://www.bendnote.com/;0826 381 184;contact@bendnote.com
3715;jeux_loisirs;01/08/2010;27 Avenue Lacassagne - allée 12, Résidence Florentine 69003 Lyon;http://www.artilinki.com/fr/home;09 51 61 58 68/08 11 65 23 83; team@artilinki.com
3716;jeux_loisirs;01/01/2011;Esioox 1047 route des Dolines Allée Pierre Ziller06560 Sophia-Antipolis;http://www.esioox.fr;04 92 90 11 18;contact@esioox.fr
3717;jeux_loisirs;20/09/2012;Les Collines de Jouques - 399 Av. du Château de Jouques13420 Gémenos;http://www.ve2f.com/;;contact@ve2f.com
3718;jeux_loisirs;01/03/2012;20 cité des Feurs75017 Paris;http://www.youboox.fr/;;contact@youboox.fr
3719;jeux_loisirs;01/03/2013;21-23 rue de la tour75116 Paris;http://www.gamebookstore.fr/;;antoine@gamebookstore.fr
3720;jeux_loisirs;01/10/2013;4 traverse dupont 6130 Grasse;http://www.allmyski.fr/;04 89 85 60 46;contact@allmyski.fr
3721;jeux_loisirs;01/09/2012;80, rue des Tournelles75003 Paris;http://www.mycookit.com;09 72 31 73 66;contact@mycookit.com
3722;jeux_loisirs;01/01/2013;5, rue Ordener75018 Paris;http://www.monsieurtshirt.com;06 13 73 42 76;arnaud@monsieurtshirt.com
3723;jeux_loisirs;01/01/2012;18 rue du Temple75004 Paris;http://cinemur.fr;01 44 54 33 37;contact@cinemur.fr
3724;jeux_loisirs;01/04/2013;Smartphood SAS 92 Rue de Cléry75002  Paris;http://lappero.com/;;
